0.19579;-0.0476577;5.18348;-0.0105449;35.9574;-0.0005195;-0.101762;92.8678;92.8678
0.322384;-0.0887578;1.93596;0.026574;45.6159;0.0167605;-0.086489;129.764;71.2896
0.269762;-0.0718769;3.13668;0.0349366;72.2099;0.0162749;-0.0380479;100.364;81.2694
0.232551;-0.0670519;0.270286;-0.0327949;123.366;-0.0123677;-0.0416549;120.173;59.2632
0.411873;-0.117883;4.56747;0.0207829;189.024;0.0212117;0.0262385;126.643;61.04
0.435601;-0.124225;6.22695;0.0113527;258.55;0.159926;0.0680994;151.189;61.9271
0.41315;-0.110311;0.932622;0.0208365;277.608;0.096951;0.0189494;189.825;80.5967
0.351103;-0.0919972;2.49847;-0.0566792;289.234;-0.0553086;-0.0348838;212.15;86.8964
0.417128;-0.107077;3.31151;-0.00782465;333.214;0.156408;0.0101257;230.295;94.329
0.455497;-0.12875;4.41184;0.0217824;377.945;0.0393321;0.0104448;134.278;64.1672
0.397876;-0.105828;0.191892;-0.000127142;469.683;0.0981176;-0.000996304;199.793;81.8351
0.52473;-0.118911;2.00238;0.0349724;503.67;-0.068902;0.294716;222;155.314
0.659229;-0.146542;1.06867;0.0211326;557.419;0.322593;0.295681;227;167.746
0.597418;-0.124827;3.78945;0.0274326;577.387;0.271523;0.412181;230;95.0668
0.55181;-0.105455;2.99741;-0.0439623;569.968;-0.306264;0.671114;229;95.052
0.767188;-0.181074;0.127025;-0.0061306;588.502;0.274135;0.480684;212;131.991
0.095543;-0.026246;1.49803;0.0545138;643.99;0.0258017;0.0361728;82.0652;71.9282
0.150629;-0.0388431;1.13123;0.00506174;732.139;-0.0247882;-0.201096;78.1071;78.1071
0.156742;-0.0400469;0.755087;-0.0253209;791.457;-0.0289558;-0.0913318;188.925;96.123
0.149102;-0.0397298;2.22717;0.0188608;799.582;-0.0322884;-0.241702;78.1071;78.1071
0.164595;-0.0445175;2.93922;0.0443702;816.787;-0.0206438;0.0157814;186.87;76.5421
0.308272;-0.0888076;4.15685;-0.0665367;859.711;-0.0429683;0.122618;116.254;59.4701
0.249577;-0.0718516;5.70793;-0.00698693;897.381;-0.0548857;-0.165159;112.283;59.6257
0.320528;-0.0930907;2.03122;0.0155194;919.649;-0.213549;-0.168683;125.551;57.5701
0.208461;-0.0549802;5.09841;0.00849674;925.235;0.00458577;-0.271404;78.7923;78.7923
0.245881;-0.0670801;0.94258;-0.0297253;945.736;-0.0897873;-0.123238;180.52;73.941
0.219393;-0.0564133;2.96371;0.037908;953.533;-0.0762518;-0.0483628;228.753;93.697
0.259317;-0.067525;2.39554;-0.0572642;1006.29;-0.0732581;-0.128795;217.504;89.0895
0.318072;-0.0881537;4.14066;0.0199736;1018.73;0.0034227;-0.086725;98.6242;69.4221
0.318979;-0.0932739;5.38856;-0.0430601;1069.36;-0.00238537;-0.235058;97.8651;56.0229
0.291676;-0.0786512;1.09049;-0.0255229;1074.08;-0.178332;-0.128125;142.025;77.4712
0.252242;-0.068874;3.2327;0.0317363;1073.18;-0.09055;-0.0528772;179.908;73.6902
0.307573;-0.0837836;0.076594;-0.0171108;1122.45;-0.0261479;-0.214334;101.496;74.3901
0.378952;-0.100228;2.61604;0.0109944;1190.04;0.0374848;-0.126987;204.355;83.7038
0.407381;-0.109238;3.8012;0.00472523;1235.12;0.0110563;0.0202777;193.42;79.2249
0.400464;-0.109806;5.15177;-0.00099842;1251.52;-0.0390614;-0.0591998;113.944;72.4623
0.400602;-0.0879196;1.58651;0.00678193;1265.79;0.14132;0.119257;216;176.551
0.513037;-0.144891;5.86777;-0.00135444;1282.19;0.0337287;-0.00994575;122.43;64.3859
0.71908;-0.151991;2.84492;-0.0433339;1294.49;-0.562088;0.571968;240;96.4944
0.839857;-0.20597;0.345158;0.000435141;1341.27;0.540177;0.39072;204;113.23
0.802177;-0.186048;3.87;0.000945242;1350.48;0.458004;0.333507;243;141.56
0.195876;-0.0547062;2.53102;-0.104019;1416.9;-0.0907183;-0.0756314;132.284;67.3191
0.135137;-0.0340407;7.01455;-0.209979;1409.34;-0.100022;0.0229756;109.095;101.733
0.141267;-0.0323235;3.31322;-0.00446361;1435.82;-0.0456762;-0.0340106;87.5464;87.5464
0.250109;-0.0742119;4.59008;0.0519881;1442.4;-0.00151388;0.00430386;80.8477;52.8428
0.21192;-0.0590975;1.36852;-0.00779526;1465.22;-0.0431673;-0.0320248;125.251;67.7287
0.134379;-0.0346964;2.62444;-0.0458731;1528.8;-0.000114641;-0.0304786;198.75;92.1607
0.173842;-0.050914;3.76283;0.0130256;1555.88;0.0448839;0.0682132;119.148;55.6704
0.244656;-0.0676309;0.412897;-0.0449444;1608.99;0.0752826;0.0713922;163.05;70.1466
0.233596;-0.0614354;5.61874;-0.0179457;1626.96;-0.0179217;-0.166744;94.3438;85.6144
0.317622;-0.0861915;2.45643;-0.0513047;1658.97;0.0039979;-0.0781623;184.411;75.5348
0.398024;-0.109734;4.34;0.0781835;1654.69;0.00207525;0.140919;98.2816;70.8977
0.225274;-0.0580508;3.42318;0.0101365;1670.18;0.0757665;0.0274196;212.438;92.8896
0.307994;-0.081242;1.81858;-0.0714135;1687.58;-0.0450188;0.0583;206.562;84.6076
0.318432;-0.0802696;3.20325;-0.0204631;1812.27;0.0476083;0.0644109;237;101.443
0.356238;-0.0978982;0.764046;-0.0407572;1823.26;-0.0239336;0.0310414;175.333;71.8165
0.525605;-0.153928;5.07157;0.0173605;1889.46;0.051374;0.0481494;135.946;55.6835
0.404868;-0.103962;1.89819;-0.0210718;1896.21;0.0295113;-0.00699383;186.038;94.2137
0.447856;-0.0808427;3.4823;-0.0295071;1977.54;0.37091;0.209277;258;97.8543
0.654954;-0.151906;5.59704;0.0350041;2049.58;0.262214;0.388149;206;141.548
0.872637;-0.208526;1.10852;0.125441;2062.82;0.128218;0.443574;208;125.618
0.842858;-0.200376;4.29553;-0.0290121;2080.4;0.327417;0.398866;223;128.23
0.836311;-0.198385;0.420418;0.0206569;2089.27;0.416974;0.462971;175;129.358
0.120003;-0.0313831;3.29947;-0.0510119;2125.94;0.00500141;0.0378593;122.09;87.5678
0.132353;-0.0327527;1.52578;0.137238;2141.01;0.0674784;-0.022848;182.856;109.223
0.186272;-0.0589424;5.22105;-0.00832162;2156.74;0.0360905;0.0477563;75.7091;40.8542
0.292069;-0.0756347;3.17079;-0.0682475;2325.55;0.106037;-0.0260881;199.387;91.0792
0.217119;-0.057194;6.14675;0.00877521;2343.22;0.0413242;0.0657811;73.9962;73.9962
0.269571;-0.0691726;1.90059;0.00416824;2361.23;0.121224;0.136055;182.7;94.4749
0.335257;-0.0955941;3.79647;-0.0026047;2382.54;0.0115849;0.0381383;142.176;61.9651
0.283916;-0.0791907;1.18224;-0.0357683;2393.46;-0.0138822;0.0832745;165.221;67.6744
0.229918;-0.0671278;5.32301;0.0178727;2426.5;0.0153413;0.0502991;127.808;56.3687
0.359749;-0.106008;3.86695;-0.0016482;2536.1;0.0305926;0.0463511;82.9032;54.3264
0.326851;-0.0958115;5.1777;0.015849;2536.34;0.0235128;0.0560047;130.892;55.4742
0.347018;-0.096926;0.713181;-0.0266652;2586.75;0.0863312;0.0161334;164.302;67.2983
0.390882;-0.101469;2.88035;0.00746077;2645.72;0.0670729;-0.0706149;216;90.1986
0.439624;-0.12751;5.0248;0.0181682;2732.07;0.0230043;-0.00969359;80.3523;57.8778
0.316706;-0.0576729;3.37575;-0.0393543;2789.49;0.192269;-0.0156727;234;99.4708
0.529032;-0.112578;0.763291;0.0515622;2833.08;0.352913;0.205237;201;99.5576
0.701234;-0.153456;4.08692;-0.0205249;2882.13;0.461159;0.250466;229;178.596
0.653102;-0.136241;2.01806;0.0208718;2890.74;0.481004;0.338084;222;99.6724
0.474944;-0.10524;5.52641;0.0255302;2884.51;0.420871;0.170782;229;169.905
