0.115972;-0.0298416;4.32344;-0.00408579;72.7921;0.0434494;0.00285371;150.253;93.4283;;0.0861304;77.11145421;0.0434494
0.278573;-0.0724084;2.11185;-0.137393;83.7789;0.0328206;0.150923;112.239;89.7347;;0.2061646;85.753357;0.0328206
0.194585;-0.0542355;5.19373;0.0440726;140.033;-0.0207106;-0.0733547;126.76;67.8669;;0.1403495;145.2708026;-0.0207106
0.242612;-0.0673364;0.413349;0.0179176;191.928;0.0825306;0.0163928;143.372;69.025;;0.1752756;192.3592666;0.0825306
0.17224;-0.0437535;2.55722;-0.0102463;244.207;0.0770059;-0.0112835;240.148;98.3648;;0.1284865;246.7539737;0.0770059
0.130291;-0.0337262;3.96486;0.00995701;331.921;-0.0536643;-0.0238051;195.765;91.2335;;0.0965648;335.895817;-0.0536643
0.219337;-0.0592703;1.44592;-0.0252808;351.252;-0.0380239;0.00200665;187.543;76.8176;;0.1600667;352.6726392;-0.0380239
0.140718;-0.0352074;4.96324;-0.0353999;352.421;-0.120186;-0.0119115;255.191;104.526;;0.1055106;357.3488401;-0.120186
0.455142;-0.123753;3.10506;-0.0525977;473.309;0.0921717;-0.0343819;166.172;74.9416;;0.331389;476.3614623;0.0921717
0.471102;-0.117904;5.72982;0.123864;493.967;0.0828574;0.150113;125.799;104.4;;0.353198;499.820684;0.0828574
0.334052;-0.0850073;4.23934;-0.0360072;519.91;0.110344;-0.0163584;238.2;97.6772;;0.2490447;524.1133328;0.110344
0.535073;-0.147098;1.10209;-0.0781003;564.868;0.0998609;0.0403725;175.077;71.7117;;0.387975;565.8919897;0.0998609
0.442646;-0.115697;4.80722;-0.0110556;580.984;-0.0226443;-0.0513519;181.64;87.759;;0.326949;585.7801644;-0.0226443
0.451185;-0.110301;2.82506;0.0344453;600.428;0.112917;0.208431;117.832;114.674;;0.340884;603.2875053;0.112917
0.548412;-0.149992;3.2353;0.0929265;647.028;0.424265;0.128258;167.833;73.2006;;0.39842;650.3562265;0.424265
0.676871;-0.187757;1.73603;-0.0291893;607.005;0.182689;0.191209;136.788;69.1829;;0.489114;608.7118407;0.182689
0.490854;-0.123564;5.77896;-0.0285911;623.045;0.274495;0.000892566;249.023;102;;0.36729;628.7953689;0.274495
0.645374;-0.165026;1.10251;-0.120856;639.177;0.432764;0.317564;146.251;95.8073;;0.480348;640.158654;0.432764
0.195163;-0.0543972;4.06476;0.00593638;644.028;-0.0305364;-0.00184179;147.374;67.8642;;0.1407658;648.0986964;-0.0305364
0.247372;-0.0649528;2.41542;-0.0254285;665.251;0.0403284;0.0124731;210.384;86.1733;;0.1824192;667.6409915;0.0403284
0.447999;-0.110973;2.31516;-0.00659637;764.426;0.0443375;0.156719;116.516;108.792;;0.337026;766.7345636;0.0443375
0.597055;-0.156304;2.9923;-0.00268939;782.746;0.080625;0.287277;116.556;87.2046;;0.440751;785.7356106;0.080625
0.213455;-0.0519969;4.14305;0.0105269;789.568;0.128691;-0.0337015;283.998;116.326;;0.1614581;793.7215769;0.128691
0.282731;-0.0559276;4.56344;-0.00449915;795.098;0.145284;0.281369;121.739;121.739;;0.2268034;799.6569409;0.145284
0.258426;-0.0678313;3.46631;-0.0435766;1033;0.0565885;0.024388;210.681;86.2948;;0.1905947;1036.422733;0.0565885
0.273952;-0.0790833;1.39178;-0.00478182;1030.92;0.0608539;0.0720445;133.949;58.9821;;0.1948687;1032.306998;0.0608539
0.249815;-0.0666351;-0.158523;0.0498472;1046.04;0.00772933;-0.00568402;181.127;80.9131;;0.1831799;1045.931324;0.00772933
0.290266;-0.0733444;5.19798;-0.0575544;1072.72;0.037651;-0.039071;245.313;100.48;;0.2169216;1077.860426;0.037651
0.256522;-0.0715331;2.3365;0.0105437;1087.06;0.052732;0.043544;140.289;67.7372;;0.1849889;1089.407044;0.052732
0.260673;-0.071862;1.15398;0.0155936;1134.17;-0.0193808;-0.00106255;173.135;70.9161;;0.188811;1135.339574;-0.0193808
0.170397;-0.0465131;4.87572;-0.0630358;1162.23;-0.0417023;-0.0166855;171.67;73.7742;;0.1238839;1167.042684;-0.0417023
0.230043;-0.0619858;3.79429;-0.0158624;1237.3;0.0429224;0.036686;144.847;77.7005;;0.1680572;1241.078428;0.0429224
0.241175;-0.06319;0.270246;0.0593224;1244.15;-0.0259178;-0.0201662;212.193;86.9143;;0.177985;1244.479568;-0.0259178
0.190887;-0.0505997;1.43607;0.0278533;1266.88;-0.121008;0.0957626;202.542;82.9613;;0.1402873;1268.343923;-0.121008
0.293672;-0.078374;5.26833;-0.0195744;1331.01;-0.0662428;-0.0712903;171.157;80.7456;;0.215298;1336.258756;-0.0662428
0.520678;-0.135774;2.39311;-0.00297192;1373.77;0.073058;0.140465;120.642;88.586;;0.384904;1376.160138;0.073058
0.405375;-0.0947475;0.515271;0.0443854;1414.43;0.0459921;0.109224;113.024;113.024;;0.3106275;1414.989656;0.0459921
0.304676;-0.0804396;4.38363;-0.0314385;1414.99;-0.0416598;-0.0239832;205.812;84.3005;;0.2242364;1419.342192;-0.0416598
0.630788;-0.15928;5.72668;-0.00654048;1462.48;0.0858805;0.209743;124.229;100.752;;0.471508;1468.20014;0.0858805
0.635509;-0.169481;2.94838;0.02798;1471.8;0.0797823;0.157818;120.088;80.978;;0.466028;1474.77636;0.0797823
0.824463;-0.226981;1.27265;-0.00813367;1474.82;0.0966715;0.216987;113.024;71.2999;;0.597482;1476.084516;0.0966715
0.738417;-0.192905;4.54071;-0.0285706;1498.44;0.189244;0.163447;119.52;87.942;;0.545512;1502.952139;0.189244
0.874163;-0.232075;0.362025;-0.0582637;1508.06;0.184859;0.327924;124.98;82.4545;;0.642088;1508.363761;0.184859
0.0926342;-0.0210478;0.446849;0.0635351;1634.72;0.0475233;0.0462334;140.06;140.06;;0.0715864;1635.230384;0.0475233
0.169799;-0.0466505;5.90153;-0.0553105;1626.55;-0.0337868;-0.0417855;126.584;71.8906;;0.1231485;1632.39622;-0.0337868
0.260007;-0.0753086;3.22736;0.0059224;1654.06;0.0723105;0.0788727;117.341;58.1999;;0.1846984;1657.293282;0.0723105
0.259904;-0.0703704;2.1782;-0.025801;1687.53;0.0819497;0.0277752;186.078;76.2175;;0.1895336;1689.682399;0.0819497
0.259568;-0.0663719;0.794795;-0.0457406;1728.68;0.013241;0.0795795;92.8911;92.8911;;0.1931961;1729.429054;0.013241
0.190645;-0.0496466;4.83916;-0.0780725;1759.46;0.0394861;0.000356762;194.576;89.065;;0.1409984;1764.221088;0.0394861
