0.243604;-0.0644789;4.91962;0.048649;137.376;0.0280802;0.0204148;203.738;83.451;;0.1791251;142.344269;0.0280802
0.183863;-0.0460813;1.25809;-0.0545217;162.823;-0.0968134;-0.0607299;253.443;103.81;;0.1377817;164.0265683;-0.0968134
0.300392;-0.0724975;3.40944;0.0428858;166.939;0.0280169;0.00460002;291;120.732;;0.2278945;170.3913258;0.0280169
0.212494;-0.052144;1.85695;-0.0240509;174.648;0.0209937;-0.00261923;161.67;112.962;;0.16035;176.4808991;0.0209937
0.202523;-0.0422967;6.12305;0.00192979;223.24;0.127403;0.0572005;149.327;149.327;;0.1602263;229.3649798;0.127403
0.252068;-0.0609014;2.40567;0.0238941;294.701;0.109548;-0.11123;287;120.206;;0.1911666;297.1305641;0.109548
0.357761;-0.0860945;4.87025;-0.0483563;296.874;0.220376;0.0510695;149.923;122.132;;0.2716665;301.6958937;0.220376
0.249003;-0.0605149;3.56505;0.0169561;337.029;0.201683;-0.046311;286.663;117.417;;0.1884881;340.6110061;0.201683
0.285141;-0.0692476;1.80369;0.020309;351.029;0.203293;-0.106947;276;117.754;;0.2158934;352.852999;0.203293
0.281377;-0.0707394;1.26928;0.0543233;472.603;0.127928;-0.0612537;155.537;102.535;;0.2106376;473.9266033;0.127928
0.302669;-0.0807447;6.18039;-0.018412;474.572;0.0867027;-0.0740276;197.431;80.8678;;0.2219243;480.733978;0.0867027
0.321737;-0.0817206;5.54322;0.0322201;509.567;-0.0209653;0.0990678;226.95;98.4097;;0.2400164;515.1424401;-0.0209653
0.315718;-0.078343;2.97678;-0.0187684;538.571;0.0088637;0.00233209;263.752;108.033;;0.237375;541.5290116;0.0088637
0.44877;-0.108662;0.713894;-0.0310654;663.748;0.0270438;0.0530535;271;119.163;;0.340108;664.4308286;0.0270438
0.609803;-0.139831;4.12264;-0.0237594;690.187;0.221962;0.148685;277;148.149;;0.469972;694.2858806;0.221962
0.549071;-0.126162;5.72016;0.0287314;702.606;0.233904;0.106796;260;146.945;;0.422909;708.3548914;0.233904
0.514426;-0.103474;2.86303;-0.0481601;766.265;0.291249;0.0688913;293;128.062;;0.410952;769.0798699;0.291249
0.616805;-0.145903;5.01677;0.0204629;807.756;0.216355;0.235091;257;130.826;;0.470902;812.7932329;0.216355
0.55653;-0.12373;1.07503;0.0039734;818.978;0.404975;0.10226;284;167.656;;0.4328;820.0570034;0.404975
0.611473;-0.13973;3.40686;-0.0602905;824.894;0.222031;0.236305;279;150.216;;0.471743;828.2405695;0.222031
0.171085;-0.0377507;2.93866;-0.117058;837.632;0.0691411;0.0586753;183.417;172.786;;0.1333343;840.453602;0.0691411
0.204567;-0.0566158;2.04244;-0.0111625;857.889;-0.145172;-0.160074;138.95;69.8161;;0.1479512;859.9202775;-0.145172
0.267092;-0.0695928;0.550677;-0.00911292;996.081;0.0260745;-0.012964;173.918;88.8679;;0.1974992;996.6225641;0.0260745
0.182265;-0.0416794;1.41788;0.0515223;1072.85;0.0529856;-0.339743;111.601;111.601;;0.1405856;1074.319402;0.0529856
0.228527;-0.0538531;3.49314;0.0118047;1098.38;0.093481;-0.0325201;286;132.822;;0.1746739;1101.884945;0.093481
0.27738;-0.0643109;2.32596;-0.0187559;1125.04;0.331958;-0.211906;260;141.749;;0.2130691;1127.347204;0.331958
0.250535;-0.0659861;0.50254;-0.0332335;1176.62;0.112273;-0.0999511;207.807;85.1179;;0.1845489;1177.089307;0.112273
0.242139;-0.0608643;1.60462;-0.015004;1194.04;-0.102379;-0.0762735;183.118;102.606;;0.1812747;1195.629616;-0.102379
0.224516;-0.0547813;2.88863;-0.0251722;1296.41;0.0433766;-0.18584;134.857;115.564;;0.1697347;1299.273458;0.0433766
0.239537;-0.0628361;4.58864;0.0221092;1298.34;-0.255862;-0.115876;211.178;86.4986;;0.1767009;1302.950749;-0.255862
0.206497;-0.0527767;6.4327;-0.0427223;1310.27;0.0405131;-0.0976276;234.362;95.9946;;0.1537203;1316.659978;0.0405131
0.256048;-0.0649593;1.49823;0.0099245;1395.37;-0.124351;-0.0361438;241.39;98.8734;;0.1910887;1396.878155;-0.124351
0.239545;-0.0694291;5.2453;0.0311524;1398.76;0.0443731;-0.176355;81.9012;58.0416;;0.1701159;1404.036452;0.0443731
0.16864;-0.0420184;6.40162;-0.035516;1424.32;0.0938959;-0.135844;246;106.277;;0.1266216;1430.686104;0.0938959
0.296295;-0.0737778;3.99396;-0.0262241;1434.73;0.112189;-0.0185458;113.424;106.55;;0.2225172;1438.697736;0.112189
0.313155;-0.0800721;6.38233;-0.0383852;1542.1;0.0419912;-0.231983;233.946;95.8241;;0.2330829;1548.443945;0.0419912
0.401787;-0.0973953;1.04242;0.00846934;1574.55;0.107494;-0.103746;249;118.629;;0.3043917;1575.600889;0.107494
0.338391;-0.0783809;2.65881;-0.0201769;1594.55;0.243541;-0.242506;277;142.296;;0.2600101;1597.188633;0.243541
0.551417;-0.122261;4.18533;-0.0052978;1588.37;0.267755;0.0869779;278;169.486;;0.429156;1592.550032;0.267755
0.594298;-0.142277;5.12647;0.0296982;1644.21;0.207794;0.0920043;244;124.691;;0.452021;1649.366168;0.207794
0.710018;-0.163273;3.06724;-0.00764986;1671.23;0.358592;0.0782498;293;146.482;;0.546745;1674.28959;0.358592
0.611717;-0.140253;0.306304;-0.0246813;1672.36;0.316308;0.0634395;273;148.224;;0.471464;1672.641623;0.316308
0.633494;-0.143432;1.61964;-0.0161412;1671.1;0.324836;0.0797689;283;155.865;;0.490062;1672.703499;0.324836
0.19162;-0.0520062;1.42213;-0.0241534;1846.08;-0.04673;-0.200394;89.3175;75.4925;;0.1396138;1847.477977;-0.04673
0.323006;-0.0789321;3.00827;-0.0829305;1874.63;0.144187;-0.0710417;280.433;114.865;;0.2440739;1877.55534;0.144187
0.257254;-0.0629265;4.30618;-0.000657361;1874.98;0.0373851;0.0498233;253;114.412;;0.1943275;1879.285523;0.0373851
0.293992;-0.0785491;0.31116;-0.0754296;1887.34;-0.0445701;-0.055516;171.038;80.3776;;0.2154429;1887.57573;-0.0445701
0.193183;-0.0473597;1.32722;-0.0809973;1990.03;-0.231364;-0.0832642;127.67;113.397;;0.1458233;1991.276223;-0.231364
0.307741;-0.0732237;1.84357;0.0729896;2002.24;0.279971;-0.140975;271;127.79;;0.2345173;2004.15656;0.279971
0.31372;-0.0754332;4.02389;-0.0665636;2023.85;0.0290456;0.0697596;261;122.54;;0.2382868;2027.807326;0.0290456
0.276395;-0.0705468;4.36096;0.0638474;2095.56;0.015641;0.0280734;105.408;96.509;;0.2058482;2099.984807;0.015641
0.277794;-0.0677827;1.91829;-0.0575352;2131.91;0.0967393;-0.127089;268;115.552;;0.2100113;2133.770755;0.0967393
0.3453;-0.0850348;5.90888;-0.00818646;2216.68;0.0368354;-0.117299;258;111.368;;0.2602652;2222.580694;0.0368354
